*
	5	ANALOG	1	4	23	24	64	77,1	77,4	78,1	78,4
*	Type	Name	pUNIT	pScale	pConfiguredAORGroup	NominalHiLimits	NominalHiLimits2	NominalLowLimits	NominalLowLimits2
	T	'CHK_KVAR_C'	KVAR	14.4	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_COMP'	KW	0.048	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_A'	KW	0.048	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_B'	KW	0.048	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_C'	KW	0.048	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_COMP'	KVAR	0.048	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_KVAR_A'	KVAR	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_KVAR_B'	KVAR	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_KVAR_C'	KVAR	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_A'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_B'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_C'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A'	A	0.8	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_A'	A	0.8	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_B'	A	0.8	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_C'	A	0.8	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PF_A'	nan	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PF_B'	nan	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PF_C'	nan	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_A'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_B'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_C'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A'	A	1.2	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_A'	A	1.2	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_B'	A	1.2	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_C'	A	1.2	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_A'	KW	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_B'	KW	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_C'	KW	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_A'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_B'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_C'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_A'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_B'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_C'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_A'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_B'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_C'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_A'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_B'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_C'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_A'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_B'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_C'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW'	KW	14.4	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_A'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP_Estimate'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KW'	KW	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KVAR'	KVAR	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KW'	KW	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KVAR'	KVAR	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_COMP'	KW	0.12	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_A'	KW	0.12	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_B'	KW	0.12	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_C'	KW	0.12	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_COMP'	KVAR	0.12	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_KVAR_A'	KVAR	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_KVAR_B'	KVAR	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_KVAR_C'	KVAR	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V'	V	0.0006	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V_A'	V	0.0006	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_V_B'	V	0.0006	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_V_C'	V	0.0006	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_A'	A	2.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_A_A'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_B'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_C'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_PF'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_PF_A'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_PF_B'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_PF_C'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_B'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_C'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_A'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_B'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_C'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_A'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_COMP'	KW	0.12	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_A'	KW	0.12	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_B'	KW	0.12	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_C'	KW	0.12	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR'	KVAR	0.12	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_KVAR_A'	KVAR	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_KVAR_B'	KVAR	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_KVAR_C'	KVAR	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_A'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_B'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_C'	V	0.0006	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_A'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_B'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_C'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PF_A'	nan	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PF_B'	nan	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PF_C'	nan	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_B'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_C'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_B'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_C'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_A'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_A'	KW	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_B'	KW	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_C'	KW	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_A'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_B'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_C'	KVAR	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_A'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_B'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_C'	V	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_A'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_B'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_C'	A	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_A'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_B'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_C'	nan	0.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_B'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_C'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP_Estimate'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP_Estimate'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KW'	KW	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KVAR'	KVAR	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KW'	KW	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KVAR'	KVAR	0.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA1_GROSS'	nan	1.0	PRIIP	0,0,,50	0,50	880,500,50,50	100,50
	C	'CATAWBA2_GROSS'	nan	1.0	PRIIP	0,0,,0	0,0	900,600,0,0	100,0
	C	'MCGUIRE1_GROSS'	nan	1.0	PRIIP	0,0,,0	0,0	900,600,0,0	100,0
	C	'MCGUIRE2_GROSS'	nan	1.0	PRIIP	0,0,,50	0,50	900,600,50,50	100,50
	C	'PRI_SYSTEM_LOAD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'DS1_SIGNAL_ECHO'	nan	1.0	IPSTATUS	0,0,,0	0,0	0,0,0,0	0,0
	C	'DS2_SIGNAL_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'DS1_SCHEDULE_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_DG'	nan	1.0	CALC	9,29,,0	44,0	0,0,0,0	0,0
	C	'SYSTEM_LOAD'	nan	1.0	IPSTATUS	0,0,,0	0,0	0,0,0,0	0,0
	C	'DS3_SIGNAL_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'DS2_SCHEDULE_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'DS3_SCHEDULE_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_SYSTEM_LOAD'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'Variable3'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA1_NET_OUTPUT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA2_NET_OUTPUT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE2_NET_OUTPUT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA1_ENTITLEMENT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA2_ENTITLEMENT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE1_ENTITLEMENT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE2_ENTITLEMENT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CME_ENTITLEMENT_MW'	MW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA1_GNA'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA1_GNB'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA2_GNA'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA2_GNB'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE1_GNA'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE1_GNB'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE2_GNA'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE2_GNB'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'DUKE_TRANSMISSION_LOSS_PERCENT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_DS1_SCHEDULE_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'ABB_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ABB_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ABB_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ABB_CURRHRAVG_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ABB_CURRHRAVG_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ABB_CURRHR_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CLI_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CLI_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CLI_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CLI_LASTHRAVG_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CLI_LASTHRAVG_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CLI_LASTHRAVG_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'EAS_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'EAS_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'EAS_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'EAS_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'EAS_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'EAS_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GAF_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GAF_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GAF_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GAF_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GAF_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GAF_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GRE_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GRE_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GRE_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GRE_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GRE_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'GRE_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'LAU_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'LAU_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'LAU_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'LAU_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'LAU_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'LAU_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'NEW_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'NEW_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'NEW_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'NEW_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'NEW_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'NEW_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ROC_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ROC_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ROC_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ROC_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ROC_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'ROC_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'UNI_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'UNI_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'UNI_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'UNI_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'UNI_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'UNI_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'WES_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'WES_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'WES_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'WES_60MIN_KW'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'WES_60MIN_KVAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'WES_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_KVAR_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_CURRHRAVG_KW_COMP'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_CURRHRAVG_KVAR_COMP'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_60MIN_PF'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	T	'DEFICIT'	MW	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'SURPLUS'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'LAST_HOUR_DEFICIT'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'LAST_HOUR_SURPLUS'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'GENERATION'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'LAST_HOUR_GENERATION'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'MCGUIRE1_NET_OUTPUT'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_KW_COMP_WLOSS'	kW	1.0	PRIIP	478000,484000,,3000	490000,3000	0,0,3000,3000	0,3000
	C	'Variable1'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'Variable2'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_DS2_SCHEDULE_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_DS3_SCHEDULE_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_DS1_SIGNAL_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_DS2_SIGNAL_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_DS3_SIGNAL_ECHO'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'WCGAA'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'SEPA'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'BLOCK_DELIVERIES'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'BLOCK_RECEIPTS'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PMPA_SURPLUS'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA1_NET_OUTPUT_ADJ'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CATAWBA2_NET_OUTPUT_ADJ'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
