1,STATE,0;0,0;1,0;2,1;0,1;1,1;2,1;3,1;4,1;5,2,3;0,3;1,3;2,4,5;0,5;1,5;2,6,7;0,7;1,7;2,8,9;0,9;1,9;2,10,11;0,11;1,11;2,12,13;0,13;1,13;2,14,15;0,15;1,15;2,16,17;0,17;1,17;2,18,19;0,19;1,19;2,20,21;0,21;1,21;2,22,23;0,23;1,23;2,24,25;0,25;1,25;2,26,27;0,27;1,27;2,28,29;0,29;1,29;2,30,31;0,31;1,31;2,32,33;0,33;1,33;2,34,35;0,35;1,35;2,36,37;0,37;1,37;2,38,39;0,39;1,39;2,40,41;0,41;1,41;2,42,43;0,43;1,43;2,44,45;0,45;1,45;2,46,47;0,47;1,47;2,48,49;0,49;1,49;2,50,51;0,51;1,51;2,52,53;0,53;1,53;2,54,55;0,55;1,55;2,56,57;0,57;1,57;2,58,59;0,59;1,59;2,60,61;0,61;1,61;2,62,63;0,63;1,63;2,64,65;0,65;1,65;2,66,67;0,67;1,67;2,68,69;0,69;1,69;2
*,record,description,description[1],description[2],color,color[1],color[2],color[3],color[4],color[5],names_0,attrib_0,attrib_0[1],attrib_0[2],names_1,attrib_1,attrib_1[1],attrib_1[2],names_2,attrib_2,attrib_2[1],attrib_2[2],names_3,attrib_3,attrib_3[1],attrib_3[2],names_4,attrib_4,attrib_4[1],attrib_4[2],names_5,attrib_5,attrib_5[1],attrib_5[2],names_6,attrib_6,attrib_6[1],attrib_6[2],names_7,attrib_7,attrib_7[1],attrib_7[2],names_8,attrib_8,attrib_8[1],attrib_8[2],names_9,attrib_9,attrib_9[1],attrib_9[2],names_10,attrib_10,attrib_10[1],attrib_10[2],names_11,attrib_11,attrib_11[1],attrib_11[2],names_12,attrib_12,attrib_12[1],attrib_12[2],names_13,attrib_13,attrib_13[1],attrib_13[2],names_14,attrib_14,attrib_14[1],attrib_14[2],names_15,attrib_15,attrib_15[1],attrib_15[2],names_16,attrib_16,attrib_16[1],attrib_16[2],names_17,attrib_17,attrib_17[1],attrib_17[2],names_18,attrib_18,attrib_18[1],attrib_18[2],names_19,attrib_19,attrib_19[1],attrib_19[2],names_20,attrib_20,attrib_20[1],attrib_20[2],names_21,attrib_21,attrib_21[1],attrib_21[2],names_22,attrib_22,attrib_22[1],attrib_22[2],names_23,attrib_23,attrib_23[1],attrib_23[2],names_24,attrib_24,attrib_24[1],attrib_24[2],names_25,attrib_25,attrib_25[1],attrib_25[2],names_26,attrib_26,attrib_26[1],attrib_26[2],names_27,attrib_27,attrib_27[1],attrib_27[2],names_28,attrib_28,attrib_28[1],attrib_28[2],names_29,attrib_29,attrib_29[1],attrib_29[2],names_30,attrib_30,attrib_30[1],attrib_30[2],names_31,attrib_31,attrib_31[1],attrib_31[2],names_32,attrib_32,attrib_32[1],attrib_32[2],names_33,attrib_33,attrib_33[1],attrib_33[2],
,167,"HIS: Group Type","","",0,0,0,0,0,0,"Historical",11,0,0,"SQL Data View",11,0,0,"Alarm",11,0,0,"Special",11,0,0,"Account",11,0,0,"SOE",11,0,0,"Event",11,0,0,"Custom Hist",11,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,168,"HIS: Period Type","","",0,0,0,0,0,0,"None",13,0,0,"1 min",11,0,0,"5 min",11,0,0,"10 min",11,0,0,"15 min",11,0,0,"30 min",11,0,0,"1 hour",11,0,0,"4 hour",11,0,0,"8 hour",11,0,0,"12 hour",11,0,0,"24 hour",11,0,0,"4 sec",11,0,0,"3 min",11,0,0,"12 sec",11,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,169,"RSVD: OpenEA","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,170,"RSVD: OpenEA","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,171,"RSVD: OpenEA","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,172,"RSVD: OpenITS","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,173,"FEP: SCADA Type","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"STATUS",92,0,0,"ANALOG",12,0,0,"ACCUM",16,0,0,"SETPOINT",4,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,174,"VRTU: Point Types","","",0,0,0,0,0,0,"<SELECT TYPE>",3,0,0,"Status In",11,0,0,"Status Out",11,0,0,"Analog In",11,0,0,"Analog Out",11,0,0,"Accum Run",11,0,0,"Accum Frz",11,0,0,"Local/Remote",11,0,0,"Double Bit Input",11,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,175,"FEP: Jem Type","","",0,0,0,0,0,0,"",0,0,0,"JEM I",8,0,0,"JEM II",8,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,176,"FEP: Fwy Mode/State","","",8,0,0,0,0,0,"N/A",8,0,0,"N/A",8,0,0,"STOP",13,0,0,"RUN",11,0,0,"PAUSE",5,0,0,"INIT",3,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,177,"COMMS: Channel State","","",8,0,0,0,0,0,"OFFLINE",5,0,0,"ONLINE",3,0,0,"STANDBY",4,0,0,"FAILED",13,0,0,"ONLINE",15,0,0,"FAILED",13,0,0,"FAILED",13,0,0,"STARTUP",4,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,178,"FEP: Status Type","","",2,0,0,0,0,0,"NORMAL",8,0,0,"QUAD",8,0,0,"BCD6",8,0,0,"BCD6P ",8,0,0,"P_QUAD",8,0,0,"BCD12",8,0,0,"OR",8,0,0,"AUDIT",8,0,0,"BCD6_INV",8,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,179,"RSVD: OpenICCP","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,180,"FEP: Perc Error Color ","","",8,0,0,0,0,0,"Good",3,0,0,"Marginal",15,0,0,"Fail",13,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,181,"SCADA: Accum Types","INVALID","INVALID",29,29,0,0,0,0,"NONE",8,0,0,"T_ACCUM",11,0,0,"C_ACCUM",12,0,0,"M_ACCUM",10,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,182,"FEP: Modem States","","",0,0,0,0,0,0,"ONHOOK",11,0,0,"DIALING",15,0,0,"BUSY",15,0,0,"CONNECTED",11,0,0,"FAILED",12,0,0,"RINGING",15,0,0,"WAITING FOR MODEM",15,0,0,"WAITING FOR RTU",15,0,0,"IDLE",11,0,0,"OFF",13,0,0,"CONNECT FAIL",12,0,0,"CONNECTING",15,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,183,"ICCP: Block 5 Types","","",0,0,0,0,0,0,"Not In Use",8,0,0,"SetpointReal",11,0,0,"SetpointDiscrete",11,0,0,"Command",11,0,0,"SetpointRealTag",11,0,0,"SetpointDiscreteTag",11,0,0,"CommandTag",11,0,0,"Setpoint RealSBO",11,0,0,"Setpoint DiscreteSBO",11,0,0,"CommandSBO",11,0,0,"Setpoint RealSBO_TAG",11,0,0,"Setpoint DiscreteSBO_TA",11,0,0,"CommandSBO_TAG",11,0,0,"TagOnly",11,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,184,"RSVD: OpenNET","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,185,"System: osi_monitor","","",0,0,0,0,0,0,"OFF",13,0,0,"PING",11,0,0,"SNMP",14,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,186,"FEP: Control State","","",0,0,0,0,0,0,"OFF",13,0,0,"ENABLED",11,0,0,"INVALID",13,0,0,"DISABLED",15,0,0,"",11,0,0,"",11,0,0,"",11,0,0,"",11,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,188,"FEP: Switch Chain Type","","",0,0,0,0,0,0,"<SELECT TYPE>",13,0,0,"BLACK BOX",12,0,0,"CORNET SA32",11,0,0,"CORNET SA16",11,0,0,"COMMSWITCH",14,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,189,"FEP: state & mode","","",0,0,0,0,0,0,"OFF",13,0,0,"ON",11,0,0,"ON",15,0,0,"FAIL",12,0,0,"FAIL",12,0,0,"SCAN",11,0,0,"INIT",12,0,0,"OFF",13,0,0,"FAIL",12,0,0,"STANDBY",4,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,190,"SCADA: Time Units","INVALID","INVALID",29,29,0,0,0,0,"NONE",9,0,0,"SECS.",15,0,0,"MIN.",15,0,0,"HOUR",15,0,0,"DAY",15,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,191,"RSVD: OpenAGC","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,192,"RSVD: OpenAGC","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,193,"RSVD: OpenAGC","","",0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,194,"All: Data Transfer Type","","",0,0,0,0,0,0,"Periodic",11,0,0,"Exception",11,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,195,"COMMS: Connection Statu","","",0,0,0,0,0,0,"Failed",29,0,0,"Offline",13,0,0,"Initiating",31,0,0,"Listening",31,0,0,"Online",11,0,0,"Associating",31,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,196,"ICCP: Point Domain","","",0,0,0,0,0,0,"VCC Specific",11,0,0,"Global",11,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,197,"SCADA: Schedule","INVALID","INVALID",29,29,0,0,0,0,"ONCE",15,0,0,"MULTIPLE",15,0,0,"FOREVER",15,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,198,"SCADA: State Calc","INVALID","INVALID",29,29,0,0,0,0,"NONE",8,0,0,"DUAL: L = ~L",11,0,0,"QUAD: M L =  M ~L",12,0,0,"QUAD: M L = ~M  L",15,0,0,"QUAD: M L = ~M ~L",13,0,0,"QUAD: M L =  L  M",116,0,0,"QUAD: M L = ~L  M",59,0,0,"QUAD: M L =  L ~M",48,0,0,"QUAD: M L = ~L ~M",105,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,199,"SCADA:Alarm Pattern","INVALID","INVALID",29,29,0,0,0,0,"NONE",8,0,0,"BEEP",11,0,0,"ALARM",15,0,0,"SOLID",13,0,0,"CUSTOM",14,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,200,"SCADA: Alarm Class","INVALID","INVALID",29,29,0,0,0,0,"UNACKNOWLEDGED",11,0,0,"ACKNOWLEDGED",15,0,0,"DELETED",13,0,0,"LOG",7,0,0,"EVENT",4,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,201,"PMPA:OPEN/CLOSE","","",0,0,0,0,0,0,"OPEN",11,0,0,"CLOSE",13,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,202,"PMPA:OFF/ON","","",0,0,0,0,0,0,"OFF",11,0,0,"ON",13,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,203,"PMPA:NORMAL/ALARM","","",0,0,0,0,0,0,"NORMAL",11,0,0,"ALARM",13,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,204,"PMPA:STOP/START","","",0,0,0,0,0,0,"STOP",11,0,0,"START",13,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
,205,"PMPA:NO/YES","","",0,0,0,0,0,0,"NO",11,0,0,"YES",13,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,
